file,builds,build_id,dps,priority_dps,race,class,spec,range_pct_dps,talent_str,targets,crit,haste,vers,mastery,min_dps,max_dps,StdDev,trinket_1,trinket_2,Orb Mastery (126508),Focusing Crystal (126521),Evocation (126524),Mana Adept (136465),Presence of Mind (126530),Slipstream (134025),Aegwynn's Technique (134020),Arcane Echo (135699),High Voltage (126542),Charged Missiles (134022),Orb Barrage (126544),Overflowing Insight (126546),Illuminated Thoughts (134047),Eureka (134196),Overpowered Missiles (135698)
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_138,56510.88124494464,56510.88124494467,Void Elf,Mage,Arcane,20.60600773852858,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbLWmZmxYMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51065.57917239906,62710.21573484305,1861.164098249108,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_139,55449.76650850961,55449.76650850961,Void Elf,Mage,Arcane,19.4448606508374,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLL2mZmxYMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,50439.15668997333,61221.28651876773,1853.1355851911944,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_140,56386.747433721794,56386.7474337218,Void Elf,Mage,Arcane,19.974843732818663,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbL2mZmxYMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51842.02255570586,63105.187241610925,1923.2193362046355,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_141,55082.820208180296,55082.820208180274,Void Elf,Mage,Arcane,21.01977457797831,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLbWmZmxYMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,49893.611173624544,61471.89581257712,1818.663143780639,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_142,56058.05790354745,56058.05790354747,Void Elf,Mage,Arcane,22.93185921708747,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbbWmZmxYMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51148.15523480796,64003.31015308284,1923.8014323925315,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_143,54924.44351310511,54924.44351310511,Void Elf,Mage,Arcane,18.40414691959017,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLb2mZmxYMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,50662.79369906426,60771.16897798344,1782.62005010772,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_144,56159.0232430165,56159.02324301654,Void Elf,Mage,Arcane,18.098082777485185,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbb2mZmxYMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51145.57023086521,61309.27674441348,1808.3428580069904,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_145,57735.4200351204,57735.42003512043,Void Elf,Mage,Arcane,21.31090862570913,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZZxyMzMmZMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51006.5806315903,63310.523239944174,1895.2136534430008,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_146,58752.672002822255,58752.67200282225,Void Elf,Mage,Arcane,19.600499419932557,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZbxyMzMmZMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,53110.70762210793,64626.52475721599,1958.2255353575692,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_147,57846.7095624168,57846.70956241678,Void Elf,Mage,Arcane,17.37389610344463,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZZx2MzMmZMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,53593.93556413408,63644.16278276975,1874.766901360784,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_148,58748.39428882781,58748.3942888278,Void Elf,Mage,Arcane,20.05816028257658,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZbx2MzMmZMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,53882.86841715797,65666.71550705112,1915.6468186841364,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_149,57225.308852369584,57225.30885236953,Void Elf,Mage,Arcane,21.81599611692443,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZZzyMzMmZMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51320.5289669209,63804.80012405186,1985.5635211687752,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_153,54315.75289741111,54315.75289741113,Void Elf,Mage,Arcane,18.3233174252466,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLLWmZmxYmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,49170.11406958204,59122.56188488725,1835.076414583032,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_200,51444.02571306733,51444.02571306737,Void Elf,Mage,Arcane,19.365002939627097,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZbx2MzMbzMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,47592.43223778175,57554.56932937976,1744.924056339634,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_158,54149.721729410674,54149.72172941067,Void Elf,Mage,Arcane,18.30466932371018,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbbWmZmxYmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,49818.919306723255,59730.84680900112,1733.3443360911826,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_159,54252.09058093975,54252.09058093972,Void Elf,Mage,Arcane,23.689834956535247,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLb2mZmxYmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,48507.72705553096,61359.95777462559,1794.6250411413523,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_165,55900.13333859893,55900.13333859892,Void Elf,Mage,Arcane,18.669950828152835,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZZzyMzMmZmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51642.34159645245,62078.86900364074,1805.2043409312805,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_166,56344.13122828373,56344.13122828372,Void Elf,Mage,Arcane,20.823309522118446,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZbzyMzMmZmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51031.72725657351,62764.44009978763,1870.2970785620173,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_167,56098.26327398411,56098.263273984114,Void Elf,Mage,Arcane,16.621714633957865,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZZz2MzMmZmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51529.462710756896,60853.95594676492,1705.34377842956,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_168,56707.30133186844,56707.30133186842,Void Elf,Mage,Arcane,22.30008106791173,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZbz2MzMmZmxYmZG2YmZGzAAMAAAwMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,50477.18983819319,63122.96400662484,1848.4346594607548,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_169,56646.19704290879,56646.19704290879,Void Elf,Mage,Arcane,19.48273591343388,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZZxyMzMGzMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51718.94284145748,62755.17181633079,1801.222669837467,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_170,57194.67279809994,57194.67279809995,Void Elf,Mage,Arcane,19.39484071872032,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZbxyMzMGzMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51523.470822804346,62616.28651158909,1851.879672277914,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_171,56860.67233452571,56860.67233452572,Void Elf,Mage,Arcane,19.0011070018216,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZZx2MzMGzMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51667.36130747423,62471.51849971264,1861.0689851149896,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_172,57602.71227595719,57602.71227595721,Void Elf,Mage,Arcane,18.108694439425463,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZbx2MzMGzMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,52991.84192625552,63422.941081130026,1943.134848288214,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_173,56176.06233882428,56176.06233882428,Void Elf,Mage,Arcane,26.227730459024105,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZZzyMzMGzMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,49009.85477257134,63743.56098529153,1941.002584742181,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_174,56937.471128944286,56937.47112894426,Void Elf,Mage,Arcane,19.45509712930571,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZbzyMzMGzMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,52360.74946717099,63437.98977827749,1961.237774361104,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_175,56399.79080947545,56399.79080947541,Void Elf,Mage,Arcane,18.22081705348039,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZZz2MzMGzMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,51236.46161769603,61512.9643196362,1882.3290757135685,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_176,57097.90346825746,57097.90346825744,Void Elf,Mage,Arcane,21.17606029632346,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZbz2MzMGzMGzMzwGzMzYGAgBAAAzMzMLAAMDAA,1,602.0,1237.0,107.0,519.0,50890.68138130737,62981.76784768213,2042.2847506215044,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_177,58317.26081687577,58317.26081687577,Void Elf,Mage,Arcane,23.84600625398115,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLLWmZmZZMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,52658.27546493807,66564.61312648076,1949.2645596194145,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_178,47771.04646072407,47771.04646072406,Void Elf,Mage,Arcane,20.88337895298655,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLLWmZmZbMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,43305.56573550831,53281.774397708585,1606.0524117289035,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_179,59326.21651979565,59326.216519795664,Void Elf,Mage,Arcane,23.911923551108465,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbLWmZmZZMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,52705.46082216186,66891.50036214048,2150.0464510896845,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_180,48477.77094629208,48477.77094629207,Void Elf,Mage,Arcane,23.587434070272295,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbLWmZmZbMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,43563.908250640445,54998.57051133471,1660.4062043152514,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_181,57953.435013776,57953.43501377598,Void Elf,Mage,Arcane,19.92736762622873,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLL2mZmZZMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,52463.030903206185,64011.624950428886,2001.4287396617776,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_182,48047.90594189279,48047.90594189279,Void Elf,Mage,Arcane,17.826840870648596,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLL2mZmZbMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,44042.28675450182,52607.71048844196,1539.3811233505485,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_183,58779.15718187297,58779.157181872986,Void Elf,Mage,Arcane,20.31581584607381,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbL2mZmZZMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,53358.0043842575,65299.46971320109,1991.211990663332,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_184,48768.17690560691,48768.17690560691,Void Elf,Mage,Arcane,19.298135842286936,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbL2mZmZbMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,44747.075669323785,54158.42469637461,1662.5072495935958,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_185,58080.51590049189,58080.51590049191,Void Elf,Mage,Arcane,23.465364196049148,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLbWmZmZZMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,52333.528968322345,65962.333551317,1938.792707194809,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_186,47089.8699827982,47089.869982798205,Void Elf,Mage,Arcane,20.187715663401317,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLbWmZmZbMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,42752.22848019525,52258.59753858792,1635.097264497551,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_187,58942.28598534126,58942.285985341245,Void Elf,Mage,Arcane,25.60269968868436,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbbWmZmZZMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,53104.31622738591,68195.13269785832,2147.222592291183,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_188,48090.65143788063,48090.65143788065,Void Elf,Mage,Arcane,23.173751937997533,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbbWmZmZbMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,43033.83784668242,54178.24611626392,1679.0884698150385,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_189,57387.77616155926,57387.77616155928,Void Elf,Mage,Arcane,22.10860712463436,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLb2mZmZZMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,51860.42923248202,64548.06720160573,1955.2701184351693,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_190,47579.4827196838,47579.48271968381,Void Elf,Mage,Arcane,24.31724035375365,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMLb2mZmZbMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,42584.703719835576,54154.72089185377,1668.5016586130962,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_191,58446.00671166445,58446.00671166445,Void Elf,Mage,Arcane,20.557118288025634,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbb2mZmZZMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,52818.601738866026,64833.41647321029,2102.4496378199065,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_192,48394.48668071882,48394.4866807188,Void Elf,Mage,Arcane,19.53612942574693,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYbMzMzMbb2mZmZbMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,43660.10586259857,53114.51541546966,1686.1824871311762,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_193,59509.691911211885,59509.69191121191,Void Elf,Mage,Arcane,18.91297342191694,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZZxyMzMLzMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,53842.77902609717,65097.83124072933,1953.2082823779217,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_194,50242.86899119578,50242.86899119581,Void Elf,Mage,Arcane,18.280919665264097,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZZxyMzMbzMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,46021.76070038377,55206.61921818816,1616.4785039839444,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0
00_missiles_more_002,missiles_more,mage_arcane_spellslinger_195,60547.11629598064,60547.1162959806,Void Elf,Mage,Arcane,19.209383643297347,C4DAAAAAAAAAAAAAAAAAAAAAAYGmZZmZmFmZGaGzAAAwAAgAmZmZZZmJWAAYjZmZmZbxyMzMLzMGjZmZYjZmZMDAwAAAAzMzsAAwMAA,1,602.0,1237.0,107.0,519.0,55147.915530076105,66778.64338432443,2037.917785982704,galactic_gladiators_badge_of_ferocity,galactic_gladiators_insignia_of_alacrity,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0
